text_id,text
10152,"easter break venice excellent hotel trip venice easy located trips parts, rooms spacious nicely decorated comfortable beds, bathrooms appear newly refurbished beautiful venetian chandeliers mirrors, paid little extra order room facing grand canal view scalzi bridge, staff spoke good english keen, definitely recommend hotel wish visit venice, gill steve,  "
10153,"excellent location friendly staff family 4 stayed hotel bellettini 3 nights aug 2004. location excellent rooms clean staff a+, reception desk gina helped check earlier, maria theresia helpful smile, goes breakfast staff not know names day polite kind cheerful attitude, bells san lorenzo atmosphere unique, hope firenze hotel bellittini,  "
10154,"wonderful hotel stayed lovely hotel 4 nights 1st 5th march, location excellent, took bus fom charles gaulle dropped arc triomphe 10 minute walk hotel way hotel arranged excellent mini bus pick hotel worth extra money, close metro stations champs elysees nice eating places rue marbeuf 10 minute walk eiffel tower.stayed standard room clean good shower excellent l'occitane toiletries, 5th floor eiffel tower, bed comfortable hotel quiet, negative comment room lighting better, ate breakfast hotel, food good felt expensive 18 euro, hotel turn right end road cafes, come left does lovely breakfast 6.5 euros, stay, evening hotel left small gift bed hand written note manager nice touch, arrival home received nice e mail hotel,  "
10155,"planning 2nd trip stayed royal week march not pleased service, hotel beautifully kept staff excellent, booked hotwire standard rooms no bugs, want return 2 years 30th, service mai tai bar slow waiters service minded waitresses thought cute quick, great experience,4 young adults 2 boomers,  "
10156,"good central location stayed simplistic modernly decorated hotel central barcelona, great district close tapas bars restaurants, staff friendly n't fault, no room service help free bottled water supplied fridge floor.i recommend hotel,  "
10157,"awesome hotel concept, spent 2 weeks travelling europe stayed various hotels citizenm far best, awesome concept, clean worked perfectly hot water fluffy white pillows friendly helpful staff, loved moodpad, great location right airport early flight, definitely, major city europe proud owner citizenm hotel,  "
10158,"delightful stay aprile stayed group friends nights september, really enjoyed aprile home, lovely breakfasts garden iced tea morning, staff reservations restaurant lovely outdoor seating went second night, loved convenient location easy walk,  "
10159,"highly rated not boasting mum 89 awarded mbe services oxfam 46 years, needed hotel close buckingham palace not break bank, read reviews hotel tripadvisor thought looked good understatement, not cheapest area kinda pay, go.1, needed rooms close teenagers 89 year old eye party animal, not guarantee time booking arrival gave 210 212 214. can__Ç_é_ really closer, 210 210 interconnecting mum company close hand problems.2, arrived hotel early flight belfast told unlikely rooms ready 10.00am got ready mum nap leave luggage simply excellent customer service.3, staff particularly richard asst mgr rachid desk paolo rubys wow, friendly attentive just nice mum felt ease minute arrived, fixed small problem tv 3 minutes perfect customer service.4, location perfect not ideal 6 minutes earls court tube 10 minutes kensington high street tube loads shops restauarnts, highly recommend hotel use time london.enjoy,  "
10160,"doubletree best, husband just returned trip boston spent nights doubletree, extremely impressed, beautiful hotel staff extremely helpful, suite overlooked charles river packed crew teams area colleges morning evening fenway park stadium lights, hotel right highway convenient planning drive downtown, did n't use shuttle planned stay city later shuttles ran pickup 9:30 pm nice option, did n't mind 20 parking knew vehicle safe, comforter piles pillows bed nice touch delicious chocolate chip cookies check, definitely stay,  "
10161,"great stay, stayed week wonderful time, little concerned leaving reviews seen, odd city medical centre neighbourhood warehouse district meet, shuttle took nearly needed subway 10-15 minute walk, night walked hotel fenway park took maybe 40 minutes, did panhandlers near hotel coming toronto problem large cities, went everyday bought newspaper couple occasions walked hotel evening, confronted individuals, walked nothing said, hotel great bargin excellent rooms, nice sitting area away beds fridge microwave, staff helpful friendly especially shuttle driver breakfast lady, breakfast billed continental plentiful wide selection things, complained breakfast does not know true continental breakfast usually consists, planning boston spend time immediate neighbourhood hotel n't recommend hotel, like hotel good value money easily accessible city not recommend hotel plan staying,  "
10162,"convenient location hotel appears cater business travelers fantastic option travelers, great location terms close metro lines, spacious clean complimentary breakfast morning, washing machines floor convenient going japan 2 weeks, multiple convenient stores restaurants nearby.it door high end conrad hotel, conrad great view tokyo, gordon ramsay restaurant conrad nice dinner out.the desk staff spoke good english unable speak japanese able help forward luggage hotel.i definitely stay visit tokyo,  "
